ITERATION,GROUPID,CASE,INDEPVAR1,INDEPVAR2
49,25,0,0,87.257410314
49,25,0,0,89.720606987
49,26,1,0,107.5074779
49,26,0,0,87.814941865
49,26,0,0,101.10161415
49,27,1,1,94.528874907
49,27,0,1,98.665500128
49,27,0,0,96.021918821
49,28,1,1,107.9404483
49,28,0,1,108.31644376
49,28,0,1,105.82815355
49,29,1,0,82.247746731
49,29,0,0,91.801230693
49,29,0,1,99.335401606
49,30,1,1,101.90214177
49,30,0,1,115.21203026
49,30,0,0,89.009155006
49,31,1,0,99.485930934
49,31,0,0,90.452400143
49,31,0,0,98.995399165
49,32,1,1,92.219972118
49,32,0,0,100.66529867
49,32,0,0,91.88807963
49,33,1,1,117.69421014
49,33,0,1,119.85006812
49,33,0,0,105.11583243
49,34,1,0,85.513907137
49,34,0,0,106.16545045
49,34,0,1,103.36580013
49,35,1,0,123.61368505
49,35,0,0,114.49022994
49,35,0,1,100.1396611
49,36,1,1,88.42838792
49,36,0,1,100.60843184
49,36,0,0,106.36712073
49,37,1,0,80.499737394
49,37,0,0,103.05068281
49,37,0,1,115.111786
49,38,1,1,89.187437966
49,38,0,1,89.685836264
49,38,0,0,96.401306066
49,39,1,1,106.73565828
49,39,0,1,99.249502418
49,39,0,0,95.993207367
49,40,1,0,100.41796014
49,40,0,1,117.66875231
49,40,0,0,119.93718201
49,41,1,1,81.802484922
49,41,0,0,109.73201339
49,41,0,1,95.541092069
49,42,1,1,99.946422461
49,42,0,1,117.09148589
49,42,0,0,84.592020464
49,43,1,0,118.86283663
49,43,0,1,102.69638867
49,43,0,0,103.44547669
49,44,1,0,96.130227196
49,44,0,0,87.555707241
49,44,0,0,104.39674854
49,45,1,1,110.88614708
49,45,0,0,98.061455578
49,45,0,1,100.73245483
49,46,1,0,105.46279682
49,46,0,1,95.495625911
49,46,0,1,94.627514586
49,47,1,1,114.85511381
49,47,0,0,103.59455297
49,47,0,0,98.425477727
49,48,1,1,108.45573299
49,48,0,0,104.25358125
49,48,0,0,89.264208953
49,49,1,1,105.4434518
49,49,0,0,106.06198191
49,49,0,0,100.62616828
49,50,1,1,99.476732466
49,50,0,1,84.763388556
49,50,0,0,100.77269882
49,51,1,1,103.52435152
49,51,0,1,89.632070439
49,51,0,1,104.60055235
49,52,1,1,100.20799971
49,52,0,0,99.316557645
49,52,0,1,109.01422681
49,53,1,1,110.28641951
49,53,0,1,99.27701448
49,53,0,0,97.649311375
49,54,1,1,83.114212797
49,54,0,0,121.87166746
49,54,0,1,112.26130315
49,55,1,0,77.355454616
49,55,0,1,106.07954796
49,55,0,1,107.19414224
49,56,1,1,97.468432819
49,56,0,0,87.489610928
49,56,0,1,101.59051119
49,57,1,1,95.485908365
49,57,0,0,96.628225726
49,57,0,0,102.96670177
49,58,1,0,109.11756167
49,58,0,0,94.148367976
49,58,0,0,89.012654001
49,59,1,1,102.36165253
49,59,0,1,89.654733946
49,59,0,1,98.43161577
49,60,1,0,110.23570417
49,60,0,0,92.630252028
49,60,0,1,103.56467607
49,61,1,1,103.5271525
49,61,0,1,91.759645964
49,61,0,0,104.33784584
49,62,1,0,105.50991472
49,62,0,0,104.6509238
49,62,0,0,93.691162629
49,63,1,0,112.83587533
49,63,0,0,91.374287
49,63,0,0,89.349424665
49,64,1,1,97.03338632
49,64,0,1,97.91048916
49,64,0,0,113.99567892
49,65,1,1,115.58904697
49,65,0,1,84.710700515
49,65,0,1,85.470104373
49,66,1,0,114.75457217
49,66,0,0,93.681794606
49,66,0,0,98.276317152
49,67,1,0,113.77286805
49,67,0,0,92.333194335
49,67,0,1,92.123153371
49,68,1,0,99.320194351
49,68,0,0,97.55950264
49,68,0,1,85.122842883
49,69,1,1,83.3331321
49,69,0,1,98.95238175
49,69,0,0,85.147658111
49,70,1,1,89.60806839
49,70,0,0,102.0293512
49,70,0,0,92.937385585
49,71,1,0,99.881430946
49,71,0,0,94.779438216
49,71,0,1,118.55625434
49,72,1,1,90.948505114
49,72,0,1,103.04238237
49,72,0,0,101.01051235
49,73,1,1,95.626594109
49,73,0,1,92.251896613
49,73,0,1,93.791817225
49,74,1,1,103.92760615
49,74,0,0,88.895225807
49,74,0,0,95.561898921
49,75,1,1,80.705173511
49,75,0,0,83.690334171
49,75,0,0,105.30020974
49,76,1,1,100.17663207
49,76,0,0,107.64086893
49,76,0,0,118.43176224
49,77,1,1,78.521986468
49,77,0,0,111.95500955
49,77,0,0,105.03156695
49,78,1,0,88.091936153
49,78,0,0,89.873495815
49,78,0,0,112.70200821
49,79,1,0,95.837497966
49,79,0,1,104.98568404
49,79,0,1,107.81553133
49,80,1,1,115.30051777
49,80,0,0,96.204456848
49,80,0,1,94.325182899
49,81,1,1,110.55334274
49,81,0,0,105.49889649
49,81,0,1,96.450289251
49,82,1,1,101.70839134
49,82,0,0,102.4605125
49,82,0,0,82.781859079
49,83,1,0,102.84524281
49,83,0,0,92.669127671
49,83,0,1,94.092713541
49,84,1,1,119.04771567
49,84,0,0,113.28515926
49,84,0,0,107.70431536
49,85,1,0,93.773979593
49,85,0,1,108.91436526
49,85,0,1,99.310314446
49,86,1,0,103.9580876
49,86,0,0,99.955634948
49,86,0,1,101.0880565
49,87,1,0,93.789023872
49,87,0,0,100.98259785
49,87,0,0,96.10608069
49,88,1,0,103.21631019
49,88,0,0,99.342551939
49,88,0,1,102.36925912
49,89,1,1,98.409670499
49,89,0,0,109.61774796
49,89,0,0,88.91514716
49,90,1,1,97.722740129
49,90,0,0,104.38398131
49,90,0,1,111.39572972
49,91,1,1,113.53170553
49,91,0,1,108.3700805
49,91,0,0,94.23964236
49,92,1,1,93.43523641
49,92,0,0,101.27802407
49,92,0,1,110.91019481
49,93,1,1,88.693500201
49,93,0,1,94.683521191
49,93,0,1,104.197727
49,94,1,1,98.801788008
49,94,0,0,108.99074671
49,94,0,0,100.2982798
49,95,1,1,89.85205113
49,95,0,0,119.73928996
49,95,0,1,93.020672238
49,96,1,1,100.46189519
49,96,0,0,111.53014868
49,96,0,0,112.09143627
49,97,1,1,97.023947277
49,97,0,0,97.75299353
49,97,0,0,95.308544342
49,98,1,1,105.93509052
49,98,0,0,97.392223939
49,98,0,1,105.59938425
49,99,1,0,92.208184477
49,99,0,1,92.346204183
49,99,0,0,97.009852773
49,100,1,0,115.91279771
49,100,0,0,82.152480969
49,100,0,1,93.642249315
50,1,1,0,98.078924324
50,1,0,0,99.131704217
50,1,0,0,91.292789773
50,2,1,0,117.38005342
50,2,0,0,112.22576823
50,2,0,1,82.053299437
50,3,1,1,109.54554674
50,3,0,0,94.635986879
50,3,0,0,106.39826051
50,4,1,0,111.67957808
50,4,0,1,100.85161332
50,4,0,0,101.92375603
50,5,1,0,105.23349382
50,5,0,1,104.02286188
50,5,0,1,86.605146678
50,6,1,0,95.890644025
50,6,0,1,108.31305582
50,6,0,0,98.275656377
50,7,1,1,91.89934176
50,7,0,1,86.404089101
50,7,0,1,95.112259979
50,8,1,1,98.247951415
50,8,0,0,99.720111509
50,8,0,0,100.62249992
50,9,1,1,120.02802784
50,9,0,1,81.868591985
50,9,0,0,113.95761686
50,10,1,1,95.83756329
50,10,0,1,118.58955043
50,10,0,1,116.91640488
50,11,1,0,96.591926604
50,11,0,0,80.915168933
50,11,0,0,101.91281909
50,12,1,0,94.873021843
50,12,0,1,106.72736853
50,12,0,0,107.00597591
50,13,1,0,107.8352174
50,13,0,0,91.423373234
50,13,0,0,94.251239768
50,14,1,1,100.74538015
50,14,0,0,109.68714602
50,14,0,1,89.355932599
50,15,1,1,106.70665555
50,15,0,1,95.49147315
50,15,0,0,95.767595823
50,16,1,1,100.56358416
50,16,0,1,89.380127685
50,16,0,0,94.728777406
50,17,1,1,87.656308632
50,17,0,1,94.809741127
50,17,0,1,101.26411749
50,18,1,1,83.514477563
50,18,0,1,86.946457617
50,18,0,0,87.961092775
50,19,1,1,97.827812919
50,19,0,1,96.932609273
50,19,0,1,107.85469493
50,20,1,1,101.45035193
50,20,0,0,93.042563341
50,20,0,1,90.390760346
50,21,1,0,102.93685269
50,21,0,1,91.949492839
50,21,0,0,92.509611315
50,22,1,1,91.457397968
50,22,0,1,110.26227819
50,22,0,1,99.976789049
50,23,1,1,86.559758205
50,23,0,1,107.17345288
50,23,0,0,106.89315107
50,24,1,1,107.43248933
50,24,0,1,89.575951171
50,24,0,0,107.44473595
50,25,1,1,106.21933706
50,25,0,1,88.114458711
50,25,0,0,79.48379629
50,26,1,1,102.29549094
50,26,0,1,98.844449842
50,26,0,0,100.97272178
50,27,1,1,102.61198222
50,27,0,0,104.60861706
50,27,0,0,101.54727185
50,28,1,0,97.021850302
50,28,0,0,109.88906298
50,28,0,0,103.97567238
50,29,1,0,98.980183308
50,29,0,0,99.830927344
50,29,0,1,106.67997787
50,30,1,1,85.735486635
50,30,0,0,105.40407371
50,30,0,0,98.94522732
50,31,1,0,92.031298965
50,31,0,0,113.62041024
50,31,0,1,112.75476747
50,32,1,0,106.35715569
50,32,0,1,99.943722047
50,32,0,1,116.5536306
50,33,1,1,100.45626501
50,33,0,1,113.30851139
50,33,0,0,99.849179617
50,34,1,0,106.11972271
50,34,0,0,113.01585705
50,34,0,1,91.962747557
50,35,1,0,97.084824145
50,35,0,0,105.23117432
50,35,0,0,123.46346108
50,36,1,0,118.84569019
50,36,0,0,101.38666455
50,36,0,0,116.54815788
50,37,1,1,97.318338034
50,37,0,0,107.88917413
50,37,0,1,90.793413156
50,38,1,1,106.15139186
50,38,0,0,101.83417831
50,38,0,1,110.77809424
50,39,1,0,116.07276413
50,39,0,1,94.65484626
50,39,0,1,98.081615788
50,40,1,1,113.50632248
50,40,0,0,89.908100112
50,40,0,0,90.025369231
50,41,1,0,98.399340897
50,41,0,0,115.56492993
50,41,0,1,117.22919797
50,42,1,0,82.049161058
50,42,0,0,91.636302945
50,42,0,1,99.890127736
50,43,1,1,98.660589538
50,43,0,0,95.554198221
50,43,0,0,92.601273705
50,44,1,1,104.52342833
50,44,0,1,102.6459711
50,44,0,1,102.91962936
50,45,1,1,98.734423817
50,45,0,1,106.40368107
50,45,0,0,102.41054601
50,46,1,0,107.75925371
50,46,0,0,108.80513706
50,46,0,0,99.818372368
50,47,1,1,99.087880831
50,47,0,1,91.732028368
50,47,0,0,102.0792736
50,48,1,0,105.70208338
50,48,0,1,123.35434799
50,48,0,1,85.591312766
50,49,1,0,104.54031217
50,49,0,1,75.514167673
50,49,0,0,102.8685539
50,50,1,0,103.97798931
50,50,0,0,93.291065543
50,50,0,0,119.4947566
50,51,1,0,90.594308681
50,51,0,1,99.687312489
50,51,0,1,105.98569427
50,52,1,1,95.420741977
50,52,0,0,123.85170675
50,52,0,0,77.847590875
50,53,1,0,115.07081394
50,53,0,1,103.4026274
50,53,0,1,90.394914333
50,54,1,1,98.982957122
50,54,0,1,100.05855157
50,54,0,1,100.28896154
50,55,1,1,103.1343724
50,55,0,0,106.05142616
50,55,0,0,116.37839813
50,56,1,1,109.22944835
50,56,0,1,109.21208125
50,56,0,0,109.46680287
50,57,1,1,90.559373895
50,57,0,1,110.04795647
50,57,0,1,89.807253391
50,58,1,0,109.07001827
50,58,0,1,97.401471176
50,58,0,0,81.38395688
50,59,1,0,101.36461513
50,59,0,0,97.731014387
50,59,0,1,106.45215886
50,60,1,1,82.112303092
50,60,0,0,99.60855618
50,60,0,0,97.482774111
50,61,1,1,101.71933013
50,61,0,0,96.454941805
50,61,0,0,103.21615743
50,62,1,1,111.47137939
50,62,0,0,100.60531178
50,62,0,1,78.758722725
50,63,1,1,90.837144368
50,63,0,0,113.13941685
50,63,0,1,115.08931015
50,64,1,0,95.090006602
50,64,0,0,83.535590035
50,64,0,1,127.22735383
50,65,1,0,104.36949693
50,65,0,0,101.56949779
50,65,0,1,101.49979707
50,66,1,1,100.01924524
50,66,0,0,123.63972382
50,66,0,1,93.782013117
50,67,1,0,110.51695813
50,67,0,1,94.540224588
50,67,0,0,100.51190724
50,68,1,1,84.350036324
50,68,0,1,103.5217663
50,68,0,0,105.71547246
50,69,1,0,89.086481984
50,69,0,0,106.14518158
50,69,0,0,97.487042836
50,70,1,0,94.859795463
50,70,0,0,98.768253961
50,70,0,0,122.31069006
50,71,1,1,101.47949837
50,71,0,0,90.236111483
50,71,0,0,98.717507475
50,72,1,1,102.25734394
50,72,0,0,117.8505432
50,72,0,0,75.495787271
50,73,1,0,108.34682093
50,73,0,1,99.999309148
50,73,0,0,90.21676207
50,74,1,1,104.24444075
50,74,0,0,92.197331545
50,74,0,0,105.61397418
50,75,1,1,117.4145144
50,75,0,1,112.04931388
50,75,0,1,103.40434262
50,76,1,1,105.78436683
50,76,0,0,102.08460572
50,76,0,1,106.71626458
50,77,1,0,82.489958186
50,77,0,0,112.30533895
50,77,0,1,109.68443193
50,78,1,0,110.03528628
50,78,0,0,101.14322786
50,78,0,0,93.071746335
50,79,1,1,102.48588588
50,79,0,1,101.69674953
50,79,0,0,98.396062339
50,80,1,1,106.84531702
50,80,0,0,111.87734552
50,80,0,0,90.27738362
50,81,1,1,100.44117078
50,81,0,1,91.284110297
50,81,0,1,105.4246177
50,82,1,1,80.76043651
50,82,0,1,89.185413477
50,82,0,0,96.559588788
50,83,1,0,103.27946719
50,83,0,0,93.81504127
50,83,0,1,112.97961114
50,84,1,0,92.525441458
50,84,0,1,104.69094139
50,84,0,0,100.26558504
50,85,1,1,104.20140646
50,85,0,1,92.556108268
50,85,0,1,99.270107926
50,86,1,1,118.29963268
50,86,0,0,102.53688571
50,86,0,0,97.054310369
50,87,1,0,91.131317637
50,87,0,0,101.19618966
50,87,0,1,117.35566292
50,88,1,0,107.87326867
50,88,0,1,99.045792326
50,88,0,0,98.35281055
50,89,1,1,93.115257089
50,89,0,0,87.626351077
50,89,0,1,98.049538994
50,90,1,0,89.039907664
50,90,0,0,106.02663484
50,90,0,1,98.363418031
50,91,1,0,111.73530571
50,91,0,0,101.33480696
50,91,0,1,83.636519654
50,92,1,0,102.33570274
50,92,0,1,102.96619481
50,92,0,0,101.03884007
50,93,1,0,101.42597343
50,93,0,0,99.127183622
50,93,0,1,104.03445983
50,94,1,0,94.756884439
50,94,0,0,89.424992323
50,94,0,0,102.50535634
50,95,1,1,103.68268137
50,95,0,1,100.44313564
50,95,0,0,98.311031394
50,96,1,1,120.13065969
50,96,0,1,82.093590049
50,96,0,0,106.06756707
50,97,1,0,95.265364606
50,97,0,0,91.733190171
50,97,0,0,84.227549537
50,98,1,1,112.37239196
50,98,0,0,109.52565845
50,98,0,1,93.614905949
50,99,1,0,103.33043686
50,99,0,0,106.85409404
50,99,0,0,103.92792644
50,100,1,1,102.52694368
50,100,0,0,94.191278785
50,100,0,1,111.59710474
51,1,1,0,107.27463023
51,1,0,1,87.916665269
51,1,0,0,97.807023585
51,2,1,1,118.68464661
51,2,0,0,92.424701649
51,2,0,1,97.723876091
51,3,1,1,85.333590557
51,3,0,0,112.58269537
51,3,0,0,103.84389593
51,4,1,1,86.281117195
51,4,0,0,97.699068698
51,4,0,0,100.35360231
51,5,1,1,95.345835373
51,5,0,1,101.64569459
51,5,0,1,84.110795947
51,6,1,0,90.669652376
51,6,0,0,94.560143893
51,6,0,0,85.491930832
51,7,1,1,104.39949015
51,7,0,1,80.908752949
51,7,0,0,115.06805573
51,8,1,0,87.130550859
51,8,0,1,96.881238279
51,8,0,0,102.46498974
51,9,1,0,102.14586445
51,9,0,1,70.155455329
51,9,0,1,103.83893286
51,10,1,1,110.99947223
51,10,0,0,100.15198431
51,10,0,0,88.887953029
51,11,1,1,127.75656549
51,11,0,0,73.613065747
51,11,0,0,82.079161186
51,12,1,1,85.438324819
51,12,0,1,102.12769444
51,12,0,0,109.42798172
51,13,1,1,95.553339937
51,13,0,1,97.031654291
51,13,0,0,95.082184071
51,14,1,0,90.14300709
51,14,0,0,91.909191637
51,14,0,0,85.114497644
51,15,1,1,85.832853436
51,15,0,0,99.033689562
51,15,0,0,110.20595402
51,16,1,1,98.683388839
51,16,0,1,107.21159182
51,16,0,1,111.55182754
51,17,1,1,115.30185614
51,17,0,0,106.77950053
51,17,0,1,96.796528277
51,18,1,1,106.77695552
51,18,0,0,105.62049866
51,18,0,1,105.39510182
51,19,1,1,97.117420188
51,19,0,1,83.98273391
51,19,0,0,87.799922709
51,20,1,1,86.89993575
51,20,0,0,115.28528884
51,20,0,0,96.094975848
51,21,1,0,86.206452755
51,21,0,0,130.70565429
51,21,0,1,94.033063979
51,22,1,1,98.957611254
51,22,0,0,110.80598599
51,22,0,0,103.08071749
51,23,1,1,117.74389247
51,23,0,0,117.54774877
51,23,0,1,105.88940522
51,24,1,1,99.615312288
51,24,0,0,98.449246261
51,24,0,0,90.219063866
51,25,1,1,95.309924994
51,25,0,0,107.29113108
51,25,0,0,87.664651543
51,26,1,0,102.03598262
51,26,0,0,76.000726775
51,26,0,0,103.42957219
51,27,1,1,97.556710701
51,27,0,0,88.962083952
51,27,0,0,95.771528388
51,28,1,1,106.54274728
51,28,0,0,109.61996219
51,28,0,0,111.04031255
51,29,1,1,94.031476591
51,29,0,1,97.001670877
51,29,0,0,98.885964374
51,30,1,1,108.39729362
51,30,0,0,93.363518953
51,30,0,0,99.186166518
51,31,1,0,92.294502462
51,31,0,0,91.675211051
51,31,0,0,107.67598146
51,32,1,1,99.236758683
51,32,0,0,99.985996817
51,32,0,0,101.87601207
51,33,1,0,90.222959136
51,33,0,0,94.392870805
51,33,0,1,118.58463052
51,34,1,1,94.865049165
51,34,0,0,92.236329468
51,34,0,1,91.33663245
51,35,1,1,94.221579125
51,35,0,1,104.48908344
51,35,0,1,98.159726924
51,36,1,1,111.20535984
51,36,0,0,91.633202009
51,36,0,0,95.769541657
51,37,1,0,113.54489098
51,37,0,0,90.919945551
51,37,0,0,102.90476089
51,38,1,0,105.08837047
51,38,0,0,119.97558958
51,38,0,1,112.14031935
51,39,1,0,89.192097112
51,39,0,1,93.196191657
51,39,0,0,102.06136873
51,40,1,1,107.39688164
51,40,0,1,106.49590521
51,40,0,0,105.98401625
51,41,1,0,106.40980056
51,41,0,0,107.4591109
51,41,0,0,96.459380279
51,42,1,1,86.012358178
51,42,0,0,109.59782655
51,42,0,1,102.38845302
51,43,1,0,128.41802531
51,43,0,0,106.59528111
51,43,0,0,82.775948308
51,44,1,1,93.883969902
51,44,0,1,106.65431347
51,44,0,0,88.057827288
51,45,1,0,100.54594915
51,45,0,1,98.80009912
51,45,0,0,105.77155491
51,46,1,0,98.279531209
51,46,0,0,99.767180054
51,46,0,0,98.347838577
51,47,1,1,94.041025301
51,47,0,0,97.089450619
51,47,0,0,104.61812898
51,48,1,0,87.755569037
51,48,0,1,108.8327396
51,48,0,1,70.506193856
51,49,1,1,113.93456903
51,49,0,0,107.72934702
51,49,0,0,96.149547722
51,50,1,1,106.71469824
51,50,0,1,91.165952347
51,50,0,0,105.34289296
51,51,1,1,106.68341505
51,51,0,0,114.43730896
51,51,0,0,92.96638488
51,52,1,1,101.05659764
51,52,0,1,106.10428549
51,52,0,0,119.73075414
51,53,1,1,107.27102233
51,53,0,0,108.0178697
51,53,0,1,111.72704173
51,54,1,1,92.89642445
51,54,0,0,93.250013958
51,54,0,0,83.116948464
51,55,1,1,86.300293534
51,55,0,0,88.552416422
51,55,0,0,92.723393487
51,56,1,1,120.94098228
51,56,0,1,101.70087007
51,56,0,1,101.48381188
51,57,1,0,93.370945566
51,57,0,0,106.43488925
51,57,0,1,108.33701321
51,58,1,1,96.567246633
51,58,0,0,95.631513513
51,58,0,1,99.461493363
51,59,1,0,87.189984004
51,59,0,0,96.909386522
51,59,0,1,111.58012948
51,60,1,1,94.859331364
51,60,0,0,102.5486708
51,60,0,0,101.20105622
51,61,1,1,116.44540725
51,61,0,1,100.23913411
51,61,0,0,100.58205623
51,62,1,0,80.500364881
51,62,0,0,95.695276454
51,62,0,1,93.460901309
51,63,1,1,85.838474078
51,63,0,1,110.66364436
51,63,0,1,110.70346953
51,64,1,0,91.002265854
51,64,0,1,81.921084428
51,64,0,0,104.74102376
51,65,1,1,108.67165116
51,65,0,1,116.22682916
51,65,0,0,113.94237065
51,66,1,1,105.98799867
51,66,0,0,101.49736061
51,66,0,0,94.17910707
51,67,1,1,92.504552529
51,67,0,1,109.85260597
51,67,0,0,93.63440867
51,68,1,1,111.71958128
51,68,0,0,87.261842322
51,68,0,0,89.61812253
51,69,1,1,99.978515019
51,69,0,0,103.59472784
51,69,0,1,95.581483686
51,70,1,1,101.99707596
51,70,0,0,90.817213189
51,70,0,0,97.815659264
51,71,1,0,88.42195532
51,71,0,1,124.73808239
51,71,0,1,115.50286926
51,72,1,0,112.6935829
51,72,0,1,112.89536183
51,72,0,0,104.0182684
51,73,1,1,101.35814588
51,73,0,1,104.91182075
51,73,0,0,102.42932472
51,74,1,0,87.54335783
51,74,0,0,99.514253252
51,74,0,1,98.998440946
51,75,1,0,93.882415556
51,75,0,1,82.322113374
51,75,0,1,97.367386823
51,76,1,1,112.86722011
51,76,0,1,99.019185824
51,76,0,0,97.738769838
51,77,1,0,103.00796013
51,77,0,1,99.95130484
51,77,0,1,122.46414979
51,78,1,1,95.771703295
51,78,0,1,108.37446875
51,78,0,0,103.95554326
51,79,1,0,88.675719661
51,79,0,0,109.55405999
51,79,0,0,95.432700037
51,80,1,0,90.62947064
51,80,0,1,115.23343282
51,80,0,0,108.35374852
51,81,1,0,122.05095882
51,81,0,0,84.529957223
51,81,0,0,92.950940469
51,82,1,1,110.17931492
51,82,0,1,91.675088384
51,82,0,0,106.13967548
51,83,1,1,87.290192662
51,83,0,1,101.06599974
51,83,0,0,97.18451243
51,84,1,1,99.030356919
51,84,0,0,93.560844029
51,84,0,1,97.862008116
51,85,1,1,92.72262759
51,85,0,1,105.70389686
51,85,0,0,111.8193106
51,86,1,0,111.65419454
51,86,0,0,109.53996593
51,86,0,1,120.0007657
51,87,1,0,93.467875136
51,87,0,1,88.758676945
51,87,0,1,109.39014586
51,88,1,1,104.43386889
51,88,0,0,99.637596913
51,88,0,0,118.62328014
51,89,1,1,117.27361119
51,89,0,0,96.680727012
51,89,0,1,102.51481992
51,90,1,1,91.674022846
51,90,0,0,94.225047588
51,90,0,1,111.56339677
51,91,1,0,99.325779296
51,91,0,0,103.49727334
51,91,0,0,100.34267617
51,92,1,1,91.436345212
51,92,0,1,85.484289551
51,92,0,0,98.302121657
51,93,1,0,100.95223973
51,93,0,1,102.75792458
51,93,0,0,82.219462324
51,94,1,0,101.00173353
51,94,0,0,97.702449612
51,94,0,0,86.550482444
51,95,1,1,99.808140448
51,95,0,1,112.39908997
51,95,0,0,114.67362757
51,96,1,1,104.99964761
51,96,0,0,87.533444628
51,96,0,0,107.02224467
51,97,1,0,107.41066052
51,97,0,0,89.024969388
51,97,0,1,86.213815457
51,98,1,0,113.66464077
51,98,0,0,87.329966016
51,98,0,0,113.11930235
51,99,1,1,98.75430077
51,99,0,0,102.47469232
51,99,0,0,88.689387392
51,100,1,1,109.37178302
51,100,0,1,95.644159418
51,100,0,0,108.29190726
52,1,1,1,103.69562669
52,1,0,1,98.148292027
52,1,0,0,92.464778109
52,2,1,1,90.696370421
52,2,0,0,99.975841039
52,2,0,0,89.625001387
52,3,1,1,93.390157753
52,3,0,0,93.322927097
52,3,0,0,94.092833118
52,4,1,0,101.16668519
52,4,0,1,102.44699121
52,4,0,0,102.40375337
52,5,1,1,97.276831249
52,5,0,1,115.28410658
52,5,0,1,104.78222421
52,6,1,0,98.958970907
52,6,0,0,103.01273657
52,6,0,0,101.31363546
52,7,1,1,113.44644762
52,7,0,0,101.83077479
52,7,0,1,92.734217076
52,8,1,0,83.256901457
52,8,0,0,107.31865222
52,8,0,0,121.15316304
52,9,1,1,98.323776596
52,9,0,0,109.09833009
52,9,0,0,86.59933913
52,10,1,1,99.222872193
52,10,0,1,102.97372464
52,10,0,1,90.85237023
52,11,1,1,93.700628907
52,11,0,0,109.21176591
52,11,0,1,83.947735707
52,12,1,0,96.939044818
52,12,0,0,109.17902486
52,12,0,1,96.720282331
52,13,1,1,74.208429764
52,13,0,0,91.68299794
52,13,0,0,100.94484448
52,14,1,1,110.79660073
52,14,0,0,90.50821959
52,14,0,1,105.70648499
52,15,1,1,104.94184192
52,15,0,0,99.890955382
52,15,0,0,109.45797355
52,16,1,0,93.362901011
52,16,0,1,98.155176634
52,16,0,0,96.195968128
52,17,1,1,115.91078757
52,17,0,0,104.22647093
52,17,0,0,109.2903893
52,18,1,1,102.55930667
52,18,0,1,101.76599742
52,18,0,0,90.031686543
52,19,1,0,111.14249003
52,19,0,0,108.11938887
52,19,0,0,99.035385117
52,20,1,1,87.405953282
52,20,0,0,116.09007639
52,20,0,0,95.801289614
52,21,1,0,100.89151014
52,21,0,0,100.15433504
52,21,0,1,120.76337006
52,22,1,1,109.14912464
52,22,0,0,105.58861489
52,22,0,0,100.06486502
52,23,1,1,89.549042096
52,23,0,0,101.42343166
52,23,0,1,87.689014474
52,24,1,0,96.753312931
52,24,0,1,104.19856482
52,24,0,0,99.832322932
52,25,1,0,100.79198733
52,25,0,1,106.8067722
52,25,0,1,97.871110207
52,26,1,1,77.291871231
52,26,0,0,97.525939264
52,26,0,0,104.3212176
52,27,1,0,105.62902112
52,27,0,0,99.016014694
52,27,0,0,93.950579704
52,28,1,0,91.960362524
52,28,0,0,111.0243859
52,28,0,0,86.280973079
52,29,1,1,93.898634763
52,29,0,0,113.58611812
52,29,0,0,114.85264834
52,30,1,1,109.74516631
52,30,0,0,112.84233526
52,30,0,0,93.438115405
52,31,1,1,108.63527772
52,31,0,0,87.315082079
52,31,0,0,103.49861968
52,32,1,1,115.26601096
52,32,0,0,99.489657176
52,32,0,1,93.993240763
52,33,1,0,98.981345368
52,33,0,1,106.75327951
52,33,0,0,88.550053897
52,34,1,1,99.987994134
52,34,0,0,89.026938202
52,34,0,1,90.569889158
52,35,1,0,102.01423601
52,35,0,1,90.726924333
52,35,0,0,97.819081166
52,36,1,1,88.124946403
52,36,0,0,104.45661615
52,36,0,0,107.3175858
52,37,1,0,105.65998033
52,37,0,0,82.449767658
52,37,0,0,102.5175082
52,38,1,0,95.776716233
52,38,0,1,114.38973433
52,38,0,0,113.4268606
52,39,1,1,107.17437593
52,39,0,0,96.089287969
52,39,0,1,96.26100043
52,40,1,1,104.40122294
52,40,0,0,106.56511206
52,40,0,1,89.731292932
52,41,1,1,85.549011197
52,41,0,0,103.09821487
52,41,0,1,91.004667868
52,42,1,0,117.05955114
52,42,0,1,103.92190375
52,42,0,0,123.91332859
52,43,1,0,97.877893208
52,43,0,0,110.94652882
52,43,0,0,96.883013923
52,44,1,1,112.77237707
52,44,0,0,101.32886968
52,44,0,0,106.6489366
52,45,1,1,98.42429163
52,45,0,1,96.79001039
52,45,0,0,98.888133487
52,46,1,0,101.84188502
52,46,0,0,106.39352856
52,46,0,1,95.559943401
52,47,1,1,101.45381238
52,47,0,0,103.64189508
52,47,0,1,87.946980981
52,48,1,0,99.545284979
52,48,0,1,77.135073107
52,48,0,0,107.89903359
52,49,1,1,96.005669949
52,49,0,1,109.67401056
52,49,0,0,103.45559167
52,50,1,0,84.785499805
52,50,0,1,93.82127601
52,50,0,1,119.84878548
52,51,1,1,82.356256888
52,51,0,0,98.163778526
52,51,0,0,103.00942953
52,52,1,0,85.336466407
52,52,0,0,104.7173946
52,52,0,0,91.316565153
52,53,1,1,104.71849731
52,53,0,0,105.07024849
52,53,0,0,106.96092499
52,54,1,1,119.2438201
52,54,0,1,106.58548716
52,54,0,0,98.052154773
52,55,1,0,78.920800297
52,55,0,1,82.705483485
52,55,0,0,91.878829069
52,56,1,1,96.900932204
52,56,0,1,105.30544958
52,56,0,0,92.639540217
52,57,1,0,95.365511979
52,57,0,0,110.18426515
