ITERATION,ID,DEPVAR,INDEPVAR1,INDEPVAR2
52,30,1,1,91.18782275
52,31,1,0,88.279668086
52,32,0,1,111.59197804
52,33,1,0,100.98475176
52,34,1,1,92.483239775
52,35,1,1,113.33433577
52,36,1,1,83.798234024
52,37,0,1,98.347529322
52,38,1,1,91.978876199
52,39,0,1,110.45018804
52,40,1,0,101.78843735
52,41,0,1,95.55845408
52,42,0,0,87.709252331
52,43,1,0,97.953639864
52,44,1,0,103.46221532
52,45,0,0,96.144102585
52,46,0,0,88.361234943
52,47,0,1,102.85922189
52,48,1,1,114.93485401
52,49,1,1,93.014678046
52,50,1,0,108.25338694
52,51,1,1,108.15025185
52,52,1,0,102.52098349
52,53,1,1,96.872633
52,54,0,0,109.8677966
52,55,0,0,100.95932096
52,56,0,0,94.417407476
52,57,1,0,67.026143821
52,58,0,0,103.94547954
52,59,0,0,98.847056602
52,60,0,0,90.590428358
52,61,1,1,100.86437833
52,62,1,0,93.65132989
52,63,0,1,125.98774337
52,64,1,1,96.609835426
52,65,0,1,119.34700506
52,66,1,0,96.564087651
52,67,1,1,114.94464817
52,68,1,0,103.76955511
52,69,0,0,114.53213154
52,70,0,1,111.60265732
52,71,0,1,109.85439844
52,72,1,0,100.31913262
52,73,1,1,101.33544705
52,74,0,0,100.14226345
52,75,0,1,95.965048226
52,76,1,1,109.33634033
52,77,1,0,119.41339393
52,78,1,1,105.16290593
52,79,0,1,101.96747552
52,80,0,1,116.4893015
52,81,1,1,109.80978446
52,82,1,1,106.77868911
52,83,1,0,106.0864714
52,84,1,1,103.53072876
52,85,0,0,112.81921986
52,86,1,1,88.923614019
52,87,1,1,102.73372473
52,88,1,1,107.93458766
52,89,1,1,98.567667716
52,90,0,0,111.27960881
52,91,0,1,103.9230376
52,92,1,1,98.199291011
52,93,0,0,106.45365386
52,94,0,0,81.214859383
52,95,0,1,118.26739271
52,96,0,0,91.865109763
52,97,0,1,110.44649941
52,98,0,0,118.48941322
52,99,0,1,111.83686554
52,100,1,0,109.04870828
53,1,1,0,99.834427571
53,2,0,1,97.555668297
53,3,1,1,112.30319955
53,4,0,0,93.164968283
53,5,1,1,112.88688295
53,6,0,0,101.192213
53,7,0,1,96.752024319
53,8,1,0,99.343420502
53,9,1,1,109.54189138
53,10,0,0,98.61992777
53,11,0,1,97.658540236
53,12,0,1,94.830069303
53,13,1,1,88.257704698
53,14,0,1,82.262769085
53,15,1,0,80.059665544
53,16,1,0,107.12037221
53,17,1,0,94.26662071
53,18,1,0,96.553315214
53,19,1,0,95.230682581
53,20,0,0,100.52257341
53,21,1,1,115.210708
53,22,0,0,99.617971478
53,23,0,1,105.1639834
53,24,1,1,112.51613302
53,25,0,0,97.986538852
53,26,0,0,111.08180744
53,27,0,1,89.888036426
53,28,0,1,91.568981114
53,29,1,0,84.55105587
53,30,0,0,102.75404344
53,31,0,1,123.92552577
53,32,1,1,80.462877907
53,33,0,0,88.218677562
53,34,1,1,105.6959197
53,35,1,0,108.36139629
53,36,1,0,84.060970228
53,37,0,1,102.35566765
53,38,0,0,94.417988802
53,39,1,1,116.87128322
53,40,0,0,81.232889227
53,41,0,0,96.562357622
53,42,1,0,89.904887485
53,43,0,0,105.15437201
53,44,0,1,98.930566903
53,45,1,1,98.760529337
53,46,1,0,109.33298025
53,47,0,1,100.59425214
53,48,1,0,100.09479372
53,49,0,0,87.172927476
53,50,0,1,95.57807924
53,51,0,0,93.421322981
53,52,1,1,89.555263421
53,53,0,1,108.59071799
53,54,1,1,111.11049363
53,55,0,1,105.05066194
53,56,0,0,116.70225513
53,57,1,1,102.74057324
53,58,0,1,84.458816436
53,59,1,0,91.609647699
53,60,1,0,99.757456979
53,61,1,0,78.584647772
53,62,1,0,109.20607202
53,63,1,0,86.796866379
53,64,1,1,113.8204511
53,65,0,1,111.05681325
53,66,0,0,83.275580662
53,67,1,0,101.54737445
53,68,0,0,88.022475466
53,69,0,1,93.118776473
53,70,1,1,98.397278134
53,71,0,1,100.2170246
53,72,1,1,94.172854414
53,73,0,0,95.745714669
53,74,1,1,98.908803212
53,75,0,1,115.76026098
53,76,1,0,118.18919515
53,77,0,0,89.034245908
53,78,1,1,110.05558827
53,79,0,0,110.4484258
53,80,1,0,100.47007365
53,81,1,0,113.70760173
53,82,1,0,99.411777096
53,83,1,1,98.842307155
53,84,1,0,102.69313922
53,85,0,0,112.22989358
53,86,0,1,99.280695777
53,87,0,0,98.231506823
53,88,1,1,113.46221715
53,89,1,0,115.10889771
53,90,1,1,103.92913223
53,91,0,0,86.06235527
53,92,1,1,97.491150212
53,93,0,1,109.7742516
53,94,1,0,99.174042197
53,95,1,1,101.9587483
53,96,1,1,96.789070515
53,97,1,0,92.395774522
53,98,0,0,92.186736643
53,99,0,0,106.34249049
53,100,1,1,116.38337835
54,1,0,1,99.355155842
54,2,1,1,101.68957415
54,3,1,0,95.235429772
54,4,0,1,98.7411308
54,5,0,1,108.92172109
54,6,1,0,102.90599288
54,7,0,1,103.85725916
54,8,1,1,131.84579959
54,9,0,0,86.010184581
54,10,1,0,87.13121823
54,11,1,0,100.99094125
54,12,0,0,108.62330534
54,13,0,1,85.327164993
54,14,1,1,87.326229059
54,15,1,0,96.057139033
54,16,0,0,101.22616252
54,17,0,0,107.1811478
54,18,0,1,92.738350845
54,19,0,1,97.601111959
54,20,0,1,80.046544003
54,21,0,1,86.875582384
54,22,0,1,95.362456023
54,23,0,1,111.62074232
54,24,1,1,97.409058957
54,25,1,0,121.55658276
54,26,0,1,94.735933606
54,27,0,0,98.119868638
54,28,1,1,92.200727428
54,29,1,1,96.671693698
54,30,1,0,108.37585359
54,31,0,1,104.26083734
54,32,0,0,90.445957887
54,33,0,0,85.235792837
54,34,1,1,96.144708355
54,35,1,0,107.29166275
54,36,1,1,91.77612525
54,37,0,0,109.15222158
54,38,1,1,91.196309148
54,39,1,1,94.530960807
54,40,1,0,104.90587408
54,41,1,1,107.80970153
54,42,1,1,82.933147547
54,43,0,1,96.338175682
54,44,0,1,99.039865246
54,45,0,1,91.089190037
54,46,1,1,116.68030743
54,47,0,1,102.87575376
54,48,1,0,105.02243839
54,49,1,0,94.310257386
54,50,0,0,91.157851274
54,51,0,1,97.788163568
54,52,1,1,110.48778726
54,53,0,1,93.958477962
54,54,0,1,99.915427679
54,55,1,1,87.997762449
54,56,0,0,89.346112138
54,57,0,1,108.49175967
54,58,1,1,104.30520649
54,59,1,1,96.936704825
54,60,1,0,74.186097144
54,61,1,1,104.79540851
54,62,0,1,96.390671146
54,63,1,0,104.37217056
54,64,1,1,101.69229942
54,65,1,1,122.69400223
54,66,1,1,112.25663726
54,67,0,1,96.111919869
54,68,1,0,101.72838311
54,69,1,1,109.43621981
54,70,1,0,111.22486005
54,71,0,0,117.53891062
54,72,1,1,97.852801832
54,73,0,0,87.301954467
54,74,1,1,94.304342583
54,75,1,1,102.15970598
54,76,1,1,109.04526154
54,77,0,0,93.687507117
54,78,1,1,99.520916587
54,79,1,0,123.30312549
54,80,0,1,96.861383711
54,81,1,1,85.043931945
54,82,0,0,110.03236535
54,83,0,0,100.32616133
54,84,0,1,89.32725471
54,85,1,0,85.184221337
54,86,0,1,92.129064012
54,87,0,1,99.287593972
54,88,1,0,91.921323384
54,89,0,0,86.959375174
54,90,1,0,103.84509926
54,91,1,1,109.9497824
54,92,0,0,79.358052614
54,93,1,1,112.48385242
54,94,1,0,78.384301147
54,95,1,1,92.810517455
54,96,1,1,106.21729073
54,97,1,0,106.11300099
54,98,1,1,99.060354118
54,99,1,0,106.37140659
54,100,0,0,82.83451119
55,1,1,1,93.403805963
55,2,0,1,93.568316184
55,3,1,1,96.310548563
55,4,0,1,101.1200424
55,5,0,0,95.325355971
55,6,1,1,96.092958066
55,7,1,0,82.757947713
55,8,1,1,113.6932953
55,9,1,0,106.00433292
55,10,1,1,100.85148555
55,11,1,1,100.28435203
55,12,0,1,113.24279849
55,13,0,0,116.36011696
55,14,0,0,89.196523747
55,15,1,1,108.98754827
55,16,1,1,96.049264459
55,17,0,0,95.459237732
55,18,0,0,114.61882399
55,19,1,1,101.07854156
55,20,0,0,104.67266919
55,21,0,0,89.385175017
55,22,0,0,110.10984345
55,23,0,0,87.490351752
55,24,1,0,105.48720423
55,25,1,1,109.46383149
55,26,0,0,101.78900941
55,27,1,0,97.791322815
55,28,1,1,89.890920946
55,29,1,0,114.80327562
55,30,1,1,107.80703613
55,31,1,0,102.14472953
55,32,0,1,103.95364878
55,33,0,1,101.93633412
55,34,1,0,97.949242589
55,35,0,1,110.80233278
55,36,1,0,89.502432724
55,37,0,0,92.904432773
55,38,1,0,113.00256705
55,39,1,1,71.198324942
55,40,1,0,106.85182054
55,41,0,0,91.052050231
55,42,0,1,119.43610996
55,43,0,0,97.327017078
55,44,0,1,90.668973518
55,45,0,0,111.37921732
55,46,1,1,94.835997909
55,47,0,0,90.252549749
55,48,0,1,101.83691969
55,49,1,0,94.80791943
55,50,0,0,96.253246124
55,51,1,1,91.226232234
55,52,0,0,109.68338723
55,53,1,0,92.816692155
55,54,1,1,104.84806166
55,55,0,0,100.43592941
55,56,1,0,104.40876816
55,57,0,0,113.49351363
55,58,0,1,110.08472422
55,59,0,1,96.204486045
55,60,1,1,121.12541492
55,61,0,1,101.13434527
55,62,0,0,86.132383911
55,63,1,1,110.06433998
55,64,0,1,113.26908892
55,65,1,0,114.16664344
55,66,1,1,109.67467699
55,67,1,0,110.6067136
55,68,0,1,121.55028764
55,69,1,1,94.256916687
55,70,1,1,83.572415504
55,71,1,1,108.07679066
55,72,0,0,96.939160587
55,73,0,1,98.696761966
55,74,0,1,86.262030821
55,75,1,1,85.445248475
55,76,0,1,96.622078249
55,77,0,0,93.070258394
55,78,1,0,99.881802342
55,79,0,1,98.922075142
55,80,0,1,101.6546306
55,81,0,1,101.27642995
55,82,1,1,89.193489014
55,83,0,1,86.341468355
55,84,0,1,89.137128824
55,85,1,0,93.905570266
55,86,1,0,113.42336447
55,87,1,0,96.499758828
55,88,1,1,109.92710836
55,89,0,0,92.500647731
55,90,0,0,105.60355301
55,91,0,0,85.071324089
55,92,1,1,93.221787363
55,93,1,0,83.232765101
55,94,0,0,110.87874421
55,95,1,1,97.423106672
55,96,0,0,108.21643626
55,97,0,1,108.64055469
55,98,1,1,97.171506325
55,99,0,0,106.22155147
55,100,0,0,90.76616147
56,1,0,1,93.095175633
56,2,0,0,87.884238573
56,3,0,1,123.09551665
56,4,1,1,119.70047566
56,5,1,1,103.42162811
56,6,0,0,88.977251316
56,7,1,0,105.25162167
56,8,0,1,93.486640441
56,9,1,1,104.98354808
56,10,1,1,115.2883213
56,11,0,0,95.647894388
56,12,1,0,102.38332627
56,13,1,0,106.74736444
56,14,1,1,94.730820079
56,15,0,1,116.53219508
56,16,0,1,94.04562735
56,17,1,0,98.102333531
56,18,1,0,111.63742249
56,19,0,0,93.379947759
56,20,0,1,109.35291834
56,21,1,1,108.83042246
56,22,0,0,111.35935687
56,23,0,1,95.310670632
56,24,1,1,104.99201465
56,25,0,0,114.31897153
56,26,0,1,94.326273702
56,27,1,1,88.555786683
56,28,0,0,80.386918843
56,29,0,0,90.604467189
56,30,0,0,112.38067905
56,31,0,0,111.76766721
56,32,1,1,109.22181852
56,33,0,0,106.7314105
56,34,0,0,112.56224924
56,35,0,1,112.61371431
56,36,1,1,102.3759769
56,37,1,0,100.39880221
56,38,1,0,91.005436285
56,39,1,0,102.00783948
56,40,0,0,106.4864564
56,41,1,0,76.710760947
56,42,1,1,102.60918516
56,43,1,0,99.577549149
56,44,0,0,94.076689481
56,45,1,1,88.280588847
56,46,1,0,108.53808016
56,47,1,1,75.34821923
56,48,0,1,124.39483093
56,49,1,1,92.213010179
56,50,1,1,92.922403851
56,51,1,0,100.86730054
56,52,1,1,110.61422187
56,53,0,1,122.48277223
56,54,0,0,102.2893721
56,55,1,1,90.979205288
56,56,1,0,87.920013753
56,57,1,1,92.942124389
56,58,0,0,95.366860288
56,59,1,1,87.292372895
56,60,0,1,112.34499451
56,61,1,1,89.841700742
56,62,1,1,84.801898371
56,63,0,0,105.97666238
56,64,1,0,97.701838346
56,65,0,1,113.72610367
56,66,1,0,88.512278247
56,67,0,0,98.825765446
56,68,1,1,97.980057783
56,69,0,0,113.35816466
56,70,1,1,95.170527705
56,71,1,0,97.012533287
56,72,1,0,110.54566897
56,73,0,1,90.715995997
56,74,0,0,95.333568259
56,75,0,1,92.075761738
56,76,1,1,80.694470273
56,77,1,0,94.438920508
56,78,0,1,106.30087643
56,79,0,0,93.468470688
56,80,1,0,91.530583696
56,81,1,1,101.62927474
56,82,1,1,109.83982171
56,83,1,1,98.29391563
56,84,0,1,98.096953622
56,85,0,0,89.818992617
56,86,0,0,100.84079225
56,87,1,1,92.392508732
56,88,0,0,94.313564671
56,89,0,0,109.92081589
56,90,1,0,98.17116926
56,91,1,1,109.25102408
56,92,0,0,108.74152302
56,93,0,0,102.73624382
56,94,1,1,119.29957333
56,95,1,1,98.150025603
56,96,1,1,101.9276727
56,97,1,1,117.56032694
56,98,0,1,113.42327873
56,99,1,0,111.87303569
56,100,1,0,100.99294675
57,1,0,0,83.668825162
57,2,0,1,94.201339489
57,3,1,0,106.05717792
57,4,1,1,104.31875271
57,5,1,1,106.43322492
57,6,1,0,95.613010006
57,7,0,0,113.85356421
57,8,1,1,95.657144952
57,9,1,0,108.52162205
57,10,0,1,97.476263915
57,11,1,0,94.752873882
57,12,1,1,107.72134196
57,13,1,1,101.52090418
57,14,1,0,87.999462493
57,15,0,1,100.9400859
57,16,0,0,92.653797151
57,17,0,1,103.5726115
57,18,1,1,114.07723679
57,19,1,1,94.13235273
57,20,1,1,76.63207692
57,21,0,1,105.427179
57,22,0,0,96.363647506
57,23,1,0,89.796102694
57,24,0,1,105.21972397
57,25,0,0,89.75795613
57,26,0,0,90.698862389
57,27,1,1,94.190994227
57,28,1,1,91.322778509
57,29,0,0,93.668677599
57,30,0,1,111.41038537
57,31,1,0,101.65264537
57,32,1,0,112.51625601
57,33,0,0,110.19393824
57,34,1,0,99.552359786
57,35,0,1,87.597175994
57,36,1,1,117.28416043
57,37,1,0,110.1143972
57,38,0,0,105.59977852
57,39,0,0,95.732897669
57,40,1,0,93.996386637
57,41,1,0,104.71831162
57,42,1,0,75.725520278
57,43,0,0,106.43723956
57,44,1,0,98.023632039
57,45,1,0,93.427563633
57,46,0,1,95.057785516
57,47,0,1,91.964342857
57,48,0,0,71.713637527
57,49,1,1,104.69492276
57,50,0,0,101.70388398
57,51,0,1,107.60618552
57,52,0,1,83.31847678
57,53,0,0,95.220881796
57,54,0,1,111.62101337
57,55,1,1,75.747140795
57,56,0,0,79.254764345
57,57,0,1,101.77523671
57,58,0,1,110.31832799
57,59,0,1,94.063591756
57,60,0,0,108.92251833
57,61,1,1,102.21769425
57,62,0,0,90.572702012
57,63,0,1,104.00555094
57,64,0,1,117.12060295
57,65,1,1,75.246180474
57,66,0,1,101.6323596
57,67,0,0,109.71550039
57,68,1,1,102.02133807
57,69,1,1,111.90894071
57,70,1,1,93.09524644
57,71,0,1,99.638572951
57,72,1,1,100.51096845
57,73,1,0,101.33462908
57,74,1,0,112.36412575
57,75,0,1,83.431722913
57,76,0,0,103.59657464
57,77,1,0,102.7957698
57,78,0,0,89.032724337
57,79,1,1,84.275312717
57,80,1,1,105.16044547
57,81,1,0,114.19248235
57,82,0,0,103.61995003
57,83,0,1,108.40239254
57,84,1,1,83.411246303
57,85,1,0,104.99558538
57,86,0,1,94.669228198
57,87,1,1,104.79800788
57,88,1,0,96.825235143
57,89,1,1,89.15632917
57,90,0,1,95.16034576
57,91,0,0,111.71944561
57,92,1,0,98.88963922
57,93,0,1,107.03490636
57,94,0,0,75.380858553
57,95,1,1,109.12179371
57,96,1,0,95.972529919
57,97,0,1,104.49556504
57,98,0,1,121.62112077
57,99,1,0,106.10814161
57,100,0,1,89.539063277
58,1,1,1,116.93447924
58,2,0,1,85.823997443
58,3,0,0,95.807760196
58,4,0,1,76.972963116
58,5,0,0,109.25654435
58,6,1,0,93.637777403
58,7,1,0,101.97399901
58,8,1,0,106.3952327
58,9,1,0,86.430953069
58,10,1,0,105.22703087
58,11,1,1,108.25108562
58,12,1,1,80.686515291
58,13,1,0,106.9053975
58,14,0,0,98.589809517
58,15,1,1,112.73276686
58,16,1,1,107.05839324
58,17,1,1,96.075890736
58,18,1,0,107.18633282
58,19,0,1,85.67504142
58,20,0,1,95.676160219
58,21,1,1,103.08566306
58,22,1,1,113.93433955
58,23,1,1,94.771263353
58,24,1,1,102.1385613
58,25,1,1,89.947697356
58,26,0,1,103.78893721
58,27,0,0,108.61851974
58,28,0,0,117.76481724
58,29,1,0,97.16934764
58,30,1,0,100.07244431
58,31,1,1,85.98496962
58,32,1,1,89.86297334
58,33,1,1,88.088861557
58,34,1,0,103.41764557
58,35,0,0,117.5859813
58,36,1,1,89.471165457
58,37,0,0,84.380748103
58,38,1,1,109.44179132
58,39,0,1,103.1094011
58,40,0,0,114.38887079
58,41,1,1,122.13928042
58,42,0,0,121.31759688
58,43,0,1,87.533178655
58,44,0,0,96.713104843
58,45,0,1,92.670092061
58,46,0,0,116.24252539
58,47,0,1,91.804023261
58,48,0,0,91.296225643
58,49,1,1,100.39692367
58,50,0,0,103.75424507
58,51,1,1,96.404116296
58,52,1,0,102.8905647
58,53,1,0,117.34412658
58,54,1,0,110.84022108
58,55,0,1,115.85132895
58,56,1,0,98.170110536
58,57,1,0,100.88049175
58,58,0,0,111.41893224
58,59,0,0,93.569789156
58,60,0,1,97.545468422
58,61,0,0,109.28145199
58,62,0,1,94.253082801
58,63,0,0,108.84704101
58,64,0,0,109.74276556
58,65,0,0,97.445515146
58,66,1,1,105.65127432
58,67,0,1,99.876432458
58,68,1,1,111.02844517
58,69,0,0,93.479291888
58,70,1,1,105.84472994
58,71,0,0,109.42023102
58,72,1,1,115.42256817
58,73,0,0,95.779941843
58,74,1,1,97.637580979
58,75,1,1,84.598230347
58,76,1,1,113.52287574
58,77,0,1,93.301920273
58,78,1,0,103.71501989
58,79,1,1,102.41892632
58,80,0,1,107.68223612
58,81,0,0,99.428562267
58,82,0,1,103.52583287
58,83,0,1,96.8417671
58,84,1,0,111.13250889
58,85,0,1,106.92428319
58,86,1,0,114.83638527
58,87,0,0,105.92521084
58,88,1,1,103.83158508
58,89,0,0,84.945553174
58,90,1,1,103.25754237
58,91,0,1,124.8295362
58,92,0,1,87.236982015
58,93,1,1,117.2114373
58,94,1,0,111.081803
58,95,1,1,90.019742173
58,96,1,0,88.335580078
58,97,1,1,96.852729173
58,98,1,0,102.51400671
58,99,1,1,78.720149874
58,100,0,0,101.81931099
59,1,1,1,100.10510773
59,2,1,0,112.10776339
59,3,1,1,107.31386845
59,4,1,0,112.8572225
59,5,0,0,86.41075964
59,6,1,0,93.198874085
59,7,0,0,101.28049294
59,8,1,1,99.089488068
59,9,0,0,102.01084302
59,10,1,1,91.844234418
59,11,1,0,92.138652634
59,12,0,1,96.931311291
59,13,0,0,105.43571443
59,14,0,0,97.843803461
59,15,0,0,105.28826096
59,16,0,1,105.8175807
59,17,0,0,87.959888279
59,18,0,1,118.76975773
59,19,1,1,93.679750792
59,20,1,1,112.41306159
59,21,0,1,95.635427401
59,22,0,0,104.50476774
59,23,0,1,114.5742061
59,24,0,0,108.98729534
59,25,1,1,101.59588338
59,26,1,0,112.10332653
59,27,0,1,108.25614612
59,28,1,1,112.31488422
59,29,0,1,114.71942708
59,30,1,1,93.21545466
59,31,0,0,94.027504941
59,32,0,1,117.67449944
59,33,0,1,103.66393885
59,34,0,1,111.43726455
59,35,1,0,105.5179027
59,36,1,0,102.40289795
59,37,1,1,108.47644322
59,38,0,0,104.43278642
59,39,1,0,92.366083104
59,40,1,0,96.158638203
59,41,1,1,96.073797052
59,42,1,1,119.20673968
59,43,1,1,123.49196526
59,44,1,1,82.989656402
59,45,1,0,121.02593486
59,46,1,1,102.58680049
59,47,0,1,103.50220725
59,48,0,0,95.211349341
59,49,0,1,82.227116343
59,50,0,1,69.447324605
59,51,1,1,97.412487224
59,52,1,0,92.111778029
59,53,0,1,75.121726362
59,54,1,0,105.9205603
59,55,1,1,101.77168811
59,56,0,1,82.412281605
59,57,0,1,105.59601808
59,58,1,1,101.59426602
59,59,0,0,101.02425931
59,60,0,0,99.432363634
59,61,1,0,92.208832474
59,62,1,1,101.42858277
59,63,0,1,92.968557733
59,64,0,1,106.77243004
59,65,1,0,102.22145556
59,66,0,1,103.81809571
59,67,0,0,91.010757555
59,68,1,1,102.50133142
59,69,0,0,88.975953483
59,70,1,1,107.15940505
59,71,0,0,95.47892459
59,72,0,1,91.534645044
59,73,0,0,92.699780961
59,74,1,1,86.768130405
59,75,1,1,110.84304595
59,76,0,1,82.296573853
59,77,1,1,96.239982597
59,78,1,0,111.8016031
59,79,1,1,97.716614929
59,80,0,0,95.830256959
59,81,1,1,89.32327201
59,82,1,1,91.233139278
59,83,0,1,96.349385415
59,84,1,0,91.334613428
59,85,1,1,98.495264977
59,86,0,1,102.09774545
59,87,0,0,107.84582933
59,88,1,0,108.27841294
59,89,1,1,84.259815275
59,90,1,0,120.23239181
59,91,0,0,95.056159954
59,92,0,1,109.39193527
59,93,1,0,92.942143526
59,94,0,0,90.466580979
59,95,0,1,102.95361866
59,96,0,0,103.27772091
59,97,0,0,116.31365681
59,98,1,0,97.752421856
59,99,1,1,101.21137238
59,100,0,0,88.746184191
60,1,0,0,112.69734879
60,2,0,1,85.569521881
60,3,1,0,106.08547972
60,4,1,0,92.823716793
60,5,1,0,91.784308391
60,6,0,0,95.534099905
60,7,1,0,96.176269552
60,8,1,0,92.131055022
60,9,0,1,108.77017027
60,10,0,0,93.143044264
60,11,1,0,101.30491909
60,12,0,1,93.242182603
60,13,0,1,92.910998507
60,14,0,0,95.795847767
60,15,0,0,109.33560722
60,16,1,0,102.84697851
60,17,1,0,102.80494526
60,18,1,0,94.028392653
60,19,1,1,100.94822085
60,20,1,1,105.9666788
60,21,0,1,79.816068819
60,22,1,0,105.87250978
60,23,0,1,95.637538201
60,24,1,1,106.87104434
60,25,0,1,109.83428554
60,26,1,1,106.1642338
60,27,0,1,92.317031033
60,28,0,0,92.908250588
60,29,0,0,111.35093893
60,30,0,1,102.53971295
60,31,1,1,87.842710273
60,32,0,0,93.519748502
60,33,1,0,104.39864028
60,34,1,1,93.807238179
60,35,0,0,107.62935761
60,36,1,0,107.39069086
60,37,0,0,100.7018178
60,38,0,1,91.324099828
60,39,1,1,93.44493125
60,40,1,1,98.202814247
60,41,1,1,88.443279628
60,42,0,0,90.01591773
60,43,0,0,85.961806191
60,44,1,0,101.09697552
60,45,0,1,108.21488407
60,46,1,0,108.5983159
60,47,0,1,93.158279802
60,48,0,0,85.974913011
60,49,0,0,105.29621124
60,50,0,0,94.888673663
60,51,0,1,112.68237093
60,52,0,1,92.284225633
60,53,0,1,108.4079708
60,54,0,0,101.44797149
60,55,0,1,105.09538298
60,56,0,1,99.313296368
60,57,0,0,82.880186345
60,58,0,0,109.68297373
60,59,0,0,119.77357767
60,60,0,1,97.37503222
60,61,0,0,103.24029088
60,62,0,1,105.06510916
60,63,1,0,90.520011344
60,64,0,0,98.025917257
60,65,1,1,102.42209554
60,66,1,1,98.475882922
60,67,0,1,110.26210736
60,68,0,0,98.402979966
60,69,1,1,84.304987523
60,70,0,0,113.52268671
60,71,0,0,79.003439692
60,72,1,0,113.31609836
60,73,0,1,100.01892085
60,74,1,0,101.87685939
60,75,0,1,104.87814851
60,76,1,1,85.714703775
60,77,1,1,102.3074836
60,78,1,1,95.336217718
60,79,0,0,103.23093349
60,80,1,0,94.751492481
60,81,1,0,107.15639449
60,82,0,1,105.53963064
60,83,1,0,114.45967838
60,84,1,1,102.13406807
60,85,0,1,97.567698973
60,86,1,0,96.54005701
60,87,0,1,92.149151184
60,88,0,1,90.929382075
60,89,0,1,88.045886561
60,90,0,0,121.03654991
60,91,1,0,99.20068473
60,92,0,0,78.617893124
60,93,1,0,109.53402259
60,94,0,1,97.785955596
60,95,1,1,107.48577731
60,96,1,0,84.518563309
60,97,0,1,73.234128303
60,98,1,1,97.291394127
60,99,1,0,107.31339074
60,100,0,0,97.704313435
61,1,0,1,75.984292297
61,2,0,0,101.86191919
61,3,0,1,99.20321309
61,4,1,0,100.71057749
61,5,0,1,123.56142684
61,6,1,1,103.8195355
61,7,0,0,91.935944931
61,8,0,1,88.182413561
61,9,0,1,87.166391761
61,10,0,1,89.888340951
61,11,0,0,88.133272277
61,12,0,0,94.673221034
61,13,0,0,97.005439363
61,14,0,1,124.11148159
61,15,0,1,99.532856868
61,16,1,0,88.140208157
61,17,0,0,75.990666148
61,18,1,0,89.370338199
61,19,0,1,108.63871281
61,20,0,0,75.65770897
61,21,1,0,122.20202098
61,22,1,0,82.403033054
61,23,0,1,90.316820362
61,24,0,1,93.647008013
61,25,0,1,99.491393472
61,26,0,0,102.96807937
61,27,0,0,98.730860784
61,28,1,0,92.16575308
61,29,1,1,101.24465396
61,30,1,0,73.422298306
61,31,0,1,103.56475326
61,32,1,1,91.523117927
61,33,1,0,100.27402877
61,34,0,1,110.64566292
61,35,0,0,76.24130597
61,36,0,1,129.66116993
61,37,0,0,85.329211127
61,38,0,0,119.48075141
61,39,1,1,112.85285991
61,40,0,0,90.912681549
61,41,0,1,110.06677606
61,42,1,1,95.803551359
61,43,1,1,96.262009984
61,44,0,1,107.56768624
61,45,0,0,95.173237364
61,46,0,0,90.163042196
61,47,1,0,109.34875034
61,48,0,0,104.69673391
61,49,0,0,93.406870148
61,50,0,0,92.407025977
61,51,0,0,104.34618499
61,52,1,1,106.77346964
61,53,1,1,88.868824305
61,54,1,1,100.60152289
61,55,0,1,106.27205421
61,56,0,1,100.41327363
61,57,1,1,91.131208713
61,58,0,1,111.60901824
61,59,0,0,93.357207757
61,60,1,1,84.613242291
61,61,1,1,105.86195349
61,62,1,0,95.636550918
61,63,1,1,103.32217699
61,64,0,1,110.65493388
61,65,0,1,89.235417819
61,66,0,0,91.499176582
61,67,1,1,117.54658779
61,68,1,1,97.0683753
61,69,0,0,100.26340811
61,70,1,1,105.68512311
61,71,1,1,89.693586611
61,72,1,0,83.378910243
61,73,0,0,94.03442301
61,74,1,1,95.99013855
61,75,0,0,100.25824474
61,76,1,1,96.294391279
61,77,1,0,117.02676907
61,78,0,0,97.292640629
61,79,0,0,86.837148
61,80,1,0,103.26707809
61,81,0,1,96.290577527
61,82,1,1,100.94650047
61,83,0,1,105.06225036
61,84,0,1,116.04765296
61,85,1,0,108.58246327
61,86,1,0,123.03625627
61,87,0,0,93.379294044
61,88,1,1,87.643362424
61,89,1,1,88.294866707
61,90,0,0,93.881075266
61,91,1,1,87.031092722
61,92,1,1,87.957973276
61,93,1,1,128.12025457
61,94,0,0,85.925815683
61,95,0,1,104.43395216
61,96,0,1,95.504551934
61,97,1,0,81.17381978
61,98,1,0,93.573013352
61,99,0,1,110.45484451
61,100,0,0,98.125124843
62,1,0,0,90.479710494
62,2,0,0,107.23265989
62,3,0,1,81.281273938
62,4,1,1,84.638091322
62,5,0,0,109.56441328
62,6,1,0,109.92540562
62,7,1,0,106.82961885
62,8,0,1,97.066686416
62,9,0,0,114.61383404
62,10,1,0,88.923952782
62,11,1,1,110.90924142
62,12,1,1,110.33741803
62,13,1,1,114.9200355
62,14,0,1,98.756286906
62,15,1,1,96.721269013
62,16,1,0,78.457780508
62,17,0,1,108.6643898
62,18,1,1,78.003102794
62,19,1,1,103.92442309
62,20,0,0,101.59747865
62,21,1,0,100.52521528
62,22,0,0,108.52668008
62,23,0,1,93.974215286
62,24,1,0,123.99696402
62,25,0,0,93.918323472
62,26,0,0,96.135816316
62,27,1,0,96.592808371
