ITERATION,ID,DEPVAR,INDEPVAR1,INDEPVAR2,INDEPVAR3
50,31,94,0,0,-90.31
50,32,114,0,2,130.5
50,33,111,1,3,83.95
50,34,92,0,1,113.1
50,35,110,1,1,-91.81
50,36,104,0,0,15.42
50,37,86,0,0,-122.43
50,38,104,1,0,16.14
50,39,99,1,2,84.9
50,40,108,1,0,-143.92
50,41,91,0,1,0.61
50,42,112,1,0,-55.99
50,43,110,0,0,-3.56
50,44,100,1,3,10.85
50,45,87,1,2,16.21
50,46,100,0,1,-56.87
50,47,100,1,2,26.62
50,48,111,1,1,17.99
50,49,101,0,1,-16.99
50,50,104,0,0,-164.03
50,51,110,1,2,48.08
50,52,93,1,2,-102.64
50,53,105,0,3,140.58
50,54,100,0,3,-88.25
50,55,109,1,0,191.73
50,56,96,0,2,-117.57
50,57,100,0,2,19.22
50,58,106,1,3,65.17
50,59,112,0,2,-36.17
50,60,111,1,2,94.11
50,61,104,1,0,96.83
50,62,94,0,3,127.52
50,63,97,1,0,-10.21
50,64,114,0,2,-112.44
50,65,82,0,1,-118.36
50,66,103,0,0,17.13
50,67,93,1,1,-85.88
50,68,96,1,1,-124.05
50,69,101,1,1,-90.39
50,70,91,1,2,62.48
50,71,100,1,1,-51.28
50,72,101,1,3,5.67
50,73,103,1,2,-122.47
50,74,113,0,2,-92.47
50,75,115,1,3,20.47
50,76,101,1,1,29.97
50,77,112,1,3,16.63
50,78,94,0,0,-12.98
50,79,112,1,1,138.52
50,80,103,1,1,-36.23
50,81,120,0,3,-20.4
50,82,110,1,0,-193.03
50,83,116,1,0,-80.29
50,84,103,0,0,35.61
50,85,106,1,0,92.83
50,86,94,0,1,-210.55
50,87,106,0,0,-35.73
50,88,113,0,2,-94.37
50,89,96,1,3,-90.39
50,90,90,0,1,62.18
50,91,98,1,1,44.5
50,92,90,1,0,13.03
50,93,92,1,2,118.44
50,94,121,1,2,0.32
50,95,97,0,1,-82.39
50,96,104,0,3,19.62
50,97,100,0,2,-20.67
50,98,98,1,1,74.27
50,99,98,0,3,50.78
50,100,82,1,3,112.8
51,1,107,1,1,112.78
51,2,108,0,3,-7.03
51,3,100,0,2,81.05
51,4,95,0,3,-16.21
51,5,108,0,0,-107.63
51,6,93,0,2,-55.35
51,7,91,0,1,40.48
51,8,98,1,3,-132.45
51,9,85,0,0,23.3
51,10,106,1,3,-21.16
51,11,92,1,2,-90.15
51,12,106,1,3,-53.39
51,13,98,0,1,-121.33
51,14,111,1,0,3.57
51,15,84,0,1,22.74
51,16,125,1,0,58.05
51,17,107,1,2,20.93
51,18,96,1,1,-63.28
51,19,102,0,1,-70.43
51,20,102,1,1,56.05
51,21,104,0,2,155.6
51,22,101,1,1,4.89
51,23,116,1,1,97.23
51,24,105,1,3,12.08
51,25,105,0,1,-46.59
51,26,103,1,3,-243.06
51,27,98,0,0,65.33
51,28,92,0,2,74.8
51,29,83,1,1,-98.65
51,30,83,0,2,-101.38
51,31,92,0,3,57.8
51,32,96,0,2,21.63
51,33,112,0,3,-104.42
51,34,118,0,0,-8.57
51,35,85,1,2,-198.39
51,36,95,0,2,-2.13
51,37,112,0,3,221.9
51,38,95,0,2,72.12
51,39,106,0,3,-8.89
51,40,103,0,1,-34.44
51,41,105,1,3,-161.78
51,42,96,1,0,82.79
51,43,86,1,3,69.26
51,44,116,0,1,-137.94
51,45,108,1,2,73.77
51,46,94,0,0,22.15
51,47,64,0,1,199.24
51,48,106,1,2,71.71
51,49,112,1,1,100.7
51,50,102,0,1,37.45
51,51,115,0,2,-35.87
51,52,92,0,3,49.86
51,53,100,0,2,-6.77
51,54,107,1,2,23.08
51,55,92,1,0,-102.39
51,56,103,1,2,-81.87
51,57,103,1,3,175.79
51,58,101,1,2,-97.42
51,59,112,1,0,172.86
51,60,86,1,0,-27.16
51,61,91,1,3,-19.97
51,62,111,0,2,65.41
51,63,89,1,0,-106.25
51,64,97,1,1,15.41
51,65,106,0,1,-52.44
51,66,98,0,0,82.97
51,67,94,0,3,-94.9
51,68,103,1,3,-26.68
51,69,98,0,1,-50.31
51,70,108,0,3,99.21
51,71,106,0,3,-38.66
51,72,101,1,1,346.94
51,73,99,0,1,80.73
51,74,98,1,0,-136
51,75,105,0,0,-54.86
51,76,102,1,3,81.57
51,77,113,1,3,-90.39
51,78,92,0,3,66.99
51,79,99,0,1,108.57
51,80,116,0,2,-8.48
51,81,83,1,0,18.81
51,82,95,1,2,-22.46
51,83,105,0,2,66.17
51,84,93,0,2,-159.82
51,85,110,0,0,-98.6
51,86,108,0,2,82.02
51,87,105,0,1,13.13
51,88,94,1,3,-74.13
51,89,100,1,2,9.12
51,90,101,0,1,-112.43
51,91,97,0,0,11.78
51,92,108,1,1,-68.68
51,93,103,1,1,-75.17
51,94,105,0,0,25.58
51,95,87,1,3,110.34
51,96,93,1,3,87.18
51,97,109,0,0,-92.99
51,98,96,1,2,40.57
51,99,114,0,0,148.99
51,100,106,1,3,71.32
52,1,96,1,1,-142.49
52,2,112,0,2,-0.71
52,3,105,0,3,129.43
52,4,92,1,2,-159.29
52,5,116,0,1,-8
52,6,100,0,1,-53.65
52,7,94,1,2,53.96
52,8,92,1,1,53.41
52,9,119,0,3,18.72
52,10,94,0,2,-109.21
52,11,108,0,3,24.71
52,12,103,0,0,-105.91
52,13,100,0,1,78.97
52,14,104,0,1,79.96
52,15,118,0,2,81.62
52,16,111,1,2,55.35
52,17,103,0,2,126.47
52,18,94,1,3,1.91
52,19,108,1,1,105.44
52,20,94,1,0,38.02
52,21,92,0,0,-80.98
52,22,101,1,1,91.67
52,23,91,0,2,100.07
52,24,99,0,0,-43.11
52,25,97,0,2,85.2
52,26,113,1,1,-100.33
52,27,100,1,0,140.4
52,28,115,1,3,-152.46
52,29,117,1,3,-122.11
52,30,115,1,1,-42.05
52,31,99,0,3,-204.31
52,32,89,0,2,-77.52
52,33,125,1,3,-103.46
52,34,105,0,2,232.46
52,35,94,0,0,-116.01
52,36,96,1,2,81.71
52,37,105,1,1,31.31
52,38,106,0,0,51.16
52,39,105,0,3,104.87
52,40,101,1,1,44.99
52,41,93,0,1,-235.34
52,42,101,0,1,-120.45
52,43,82,1,1,73.27
52,44,101,0,0,40.9
52,45,94,1,3,93.32
52,46,89,1,0,57.72
52,47,97,0,3,116.31
52,48,94,0,2,-56.98
52,49,93,0,1,-144.31
52,50,106,1,3,110.93
52,51,114,0,2,-24.82
52,52,102,0,0,55.37
52,53,91,1,1,35.02
52,54,86,1,2,126.01
52,55,107,1,3,-22.77
52,56,100,0,1,149.4
52,57,103,0,3,-182.83
52,58,84,0,1,94.43
52,59,83,0,2,-83.68
52,60,89,0,0,-5.2
52,61,107,1,0,-30.37
52,62,82,1,1,-86.79
52,63,93,0,2,-71.13
52,64,103,0,1,-18.29
52,65,112,1,3,23.68
52,66,97,0,2,-55.17
52,67,104,0,3,149.78
52,68,96,1,2,46.77
52,69,106,1,0,125
52,70,101,0,1,119.09
52,71,93,1,0,-52.33
52,72,92,1,2,214.14
52,73,95,0,3,-16.02
52,74,101,0,1,155.43
52,75,101,1,3,-75
52,76,110,1,0,-7.26
52,77,101,1,2,144.14
52,78,101,0,1,250.23
52,79,111,1,0,-276.96
52,80,112,0,3,199.69
52,81,90,0,1,155.82
52,82,108,1,1,-5.84
52,83,101,0,1,-70.13
52,84,95,0,3,-18.54
52,85,112,1,3,-106.02
52,86,77,1,0,79.02
52,87,108,0,1,29.89
52,88,102,0,3,35.93
52,89,95,1,0,117.67
52,90,74,1,2,-66.32
52,91,118,0,0,166.61
52,92,95,1,1,-4.79
52,93,74,0,3,40.97
52,94,87,0,0,11.41
52,95,104,0,2,13.82
52,96,77,0,1,37.87
52,97,100,0,0,116.72
52,98,93,1,3,-78.18
52,99,119,1,3,93.37
52,100,98,1,1,-173.09
53,1,74,0,2,31.93
53,2,116,0,2,75.35
53,3,96,1,2,-95.32
53,4,110,0,1,-71.52
53,5,105,0,3,177.64
53,6,90,0,1,-177.08
53,7,90,1,3,-194.31
53,8,97,0,2,-103.76
53,9,86,1,2,-157.46
53,10,100,1,2,3.81
53,11,105,1,3,-11.02
53,12,89,0,1,4.15
53,13,113,0,2,25.93
53,14,102,0,1,-21.8
53,15,83,0,1,-93.92
53,16,102,0,2,125.86
53,17,110,1,2,183.08
53,18,96,1,0,-272.94
53,19,98,1,2,-148.4
53,20,97,0,3,-29.27
53,21,98,0,1,141.57
53,22,94,1,2,125.09
53,23,102,0,0,18.83
53,24,110,0,0,72.81
53,25,105,1,1,71.97
53,26,106,0,1,-19.36
53,27,105,0,3,-7.36
53,28,97,0,2,31.94
53,29,101,1,1,-273.98
53,30,107,1,0,18.85
53,31,92,0,2,115.38
53,32,91,0,3,-69.29
53,33,97,0,1,-62.85
53,34,91,1,1,-285.18
53,35,101,0,1,-153.29
53,36,92,1,1,-78.4
53,37,99,1,0,46.03
53,38,101,1,2,3.41
53,39,103,0,1,-7.64
53,40,99,1,1,-38.22
53,41,103,1,3,45.68
53,42,82,0,1,-62.01
53,43,106,1,1,30.41
53,44,104,0,2,60.98
53,45,108,1,2,160.96
53,46,114,0,1,-26.25
53,47,107,0,3,34.89
53,48,99,1,1,-138.21
53,49,84,1,3,-81.34
53,50,105,0,3,-22.98
53,51,107,1,0,-113.68
53,52,91,1,3,93.44
53,53,91,0,1,42.61
53,54,103,1,0,-3.51
53,55,97,1,0,120.46
53,56,105,0,1,-153.12
53,57,100,1,3,82.21
53,58,107,0,2,-123.22
53,59,100,0,1,200.84
53,60,116,1,3,60
53,61,86,0,1,67.45
53,62,105,1,0,-137.63
53,63,113,0,1,3.87
53,64,108,0,3,42.02
53,65,90,1,2,0.52
53,66,100,1,1,-81.97
53,67,101,1,1,-111.95
53,68,98,1,0,-27.83
53,69,96,1,1,-17.77
53,70,116,0,0,0.34
53,71,102,0,1,32.57
53,72,111,1,0,63.44
53,73,113,1,2,272.95
53,74,105,1,1,-59.44
53,75,86,0,2,161.1
53,76,97,0,2,86.34
53,77,90,1,2,-53.9
53,78,95,0,3,18.07
53,79,100,0,2,32.38
53,80,91,0,1,-31.41
53,81,100,1,1,256.54
53,82,101,0,3,60.79
53,83,97,1,0,-26.6
53,84,98,1,1,179.35
53,85,119,1,1,-86.03
53,86,102,1,0,-39.58
53,87,105,0,3,-158.18
53,88,86,0,2,133.93
53,89,116,0,1,83.6
53,90,113,0,1,-35.25
53,91,94,1,1,-10.89
53,92,109,1,3,50.61
53,93,96,0,2,9.03
53,94,106,0,3,-19.88
53,95,109,0,3,41.12
53,96,96,0,1,-15.61
53,97,99,1,0,1.82
53,98,101,0,0,-42.78
53,99,91,0,2,-74.55
53,100,100,1,0,153.59
54,1,107,0,0,-11.13
54,2,97,1,2,150.96
54,3,120,1,1,-74.72
54,4,103,1,0,-13.7
54,5,87,1,0,198.01
54,6,89,1,3,17.06
54,7,115,0,3,-114.46
54,8,118,1,1,143.11
54,9,90,1,3,88.53
54,10,104,0,1,156.43
54,11,94,0,0,-230.94
54,12,108,1,3,-39.06
54,13,107,0,3,-95.25
54,14,102,1,1,-2.26
54,15,101,1,1,187.99
54,16,99,1,0,96.5
54,17,100,1,1,-1.32
54,18,110,1,2,73.39
54,19,101,1,1,-10.64
54,20,74,0,2,-83.97
54,21,88,0,1,-50.76
54,22,104,0,1,98.37
54,23,95,0,0,-197.65
54,24,96,0,0,35.23
54,25,123,0,1,-3.49
54,26,89,1,0,-184.16
54,27,99,1,1,-201.17
54,28,86,0,2,73.17
54,29,112,0,2,-264.76
54,30,92,0,3,-103.51
54,31,99,1,1,-6.15
54,32,109,1,1,-186.97
54,33,96,0,1,-12.25
54,34,93,1,2,54.73
54,35,96,0,2,53.34
54,36,85,0,1,23.24
54,37,98,0,3,42.92
54,38,97,1,0,-140.77
54,39,86,0,1,130.33
54,40,112,0,2,103.59
54,41,92,1,2,140.65
54,42,100,1,0,8.91
54,43,103,0,3,36.25
54,44,116,0,2,-21.47
54,45,116,0,0,-251.29
54,46,97,0,3,-22.16
54,47,109,1,0,106.05
54,48,112,1,2,40.84
54,49,109,1,1,-45
54,50,99,1,1,-150.54
54,51,91,1,2,108.1
54,52,92,1,1,-102.91
54,53,85,1,1,-34.16
54,54,98,0,3,-48.14
54,55,131,0,1,25.65
54,56,95,1,1,-151.61
54,57,110,1,3,13.99
54,58,108,1,3,113.51
54,59,103,1,3,-27.5
54,60,102,1,3,-27.12
54,61,126,1,1,208.3
54,62,100,0,3,42.06
54,63,121,0,3,209.6
54,64,83,1,0,25.29
54,65,82,0,0,38.07
54,66,110,0,2,63.5
54,67,98,0,1,-113.44
54,68,112,1,0,-2
54,69,97,1,1,-68.7
54,70,126,1,2,62.64
54,71,93,0,2,124.01
54,72,106,1,1,-59.5
54,73,100,0,3,70.17
54,74,99,0,2,158.75
54,75,112,0,3,9.12
54,76,97,1,3,-56.77
54,77,102,0,2,25.14
54,78,85,1,2,13.15
54,79,93,1,2,-11.46
54,80,112,1,1,134.48
54,81,99,0,1,-4.52
54,82,82,0,2,21.35
54,83,82,0,0,132.45
54,84,101,0,3,124.77
54,85,105,1,1,-101.56
54,86,100,0,1,48.2
54,87,103,0,3,0.67
54,88,108,0,3,-93.44
54,89,95,0,0,-105.65
54,90,103,1,0,-75.96
54,91,82,0,1,-90.95
54,92,108,0,0,59.2
54,93,90,0,3,33.89
54,94,92,0,2,94.55
54,95,84,1,2,69.34
54,96,85,0,0,-9.25
54,97,95,1,1,-15.68
54,98,102,1,2,63.38
54,99,105,1,0,233.05
54,100,102,1,3,-65.46
55,1,108,0,0,45.79
55,2,100,0,0,143.27
55,3,103,1,1,63.56
55,4,95,0,1,-44.36
55,5,97,1,1,12.79
55,6,96,0,1,34.25
55,7,81,0,1,98.24
55,8,105,1,1,90.29
55,9,93,0,1,-10.41
55,10,104,1,3,-66.85
55,11,91,0,2,-50.49
55,12,104,1,1,30.46
55,13,92,0,1,-2.24
55,14,108,1,3,20.53
55,15,98,0,2,-70.3
55,16,104,1,3,-109.81
55,17,112,0,1,-140.07
55,18,109,0,0,109.66
55,19,97,0,3,-21.46
55,20,102,0,2,38.84
55,21,100,1,2,-55.78
55,22,123,1,2,-27.81
55,23,66,1,0,40.08
55,24,102,0,0,243.46
55,25,90,0,1,96.36
55,26,91,1,1,-123.69
55,27,117,1,3,110.63
55,28,106,0,1,-5.95
55,29,104,0,0,1.72
55,30,109,1,1,-6.38
55,31,90,1,2,124.48
55,32,91,0,1,65.02
55,33,106,1,2,-116.36
55,34,87,0,2,87.02
55,35,106,0,0,-149.62
55,36,109,1,2,-22.96
55,37,98,0,1,40.2
55,38,108,1,0,-259.19
55,39,118,1,2,39.51
55,40,95,1,1,-213.9
55,41,111,1,2,72.26
55,42,112,1,2,-83.71
55,43,108,0,3,-101.28
55,44,84,1,2,-20.81
55,45,90,0,1,-44.38
55,46,97,1,3,-107.57
55,47,80,0,2,-106.95
55,48,90,1,1,176.18
55,49,95,0,2,106.24
55,50,112,0,1,-22.08
55,51,112,1,0,129.68
55,52,113,0,0,-18.96
55,53,97,0,1,59.34
55,54,101,1,1,27.17
55,55,102,1,3,-290.84
55,56,104,0,3,-23.5
55,57,108,1,0,-105.13
55,58,99,0,3,-7.12
55,59,92,0,3,38.23
55,60,100,1,0,-146.73
55,61,120,0,0,-154.85
55,62,112,0,0,91.77
55,63,93,1,3,194.54
55,64,103,1,2,119.68
55,65,103,1,3,-28.41
55,66,107,1,1,-70.25
55,67,110,1,2,-91.33
55,68,103,1,3,-35.05
55,69,87,0,0,-145.98
55,70,96,0,1,56.18
55,71,97,0,2,19.49
55,72,113,1,1,-72.7
55,73,82,0,1,-23.24
55,74,110,0,0,38.13
55,75,117,0,0,-74.52
55,76,113,1,2,79.1
55,77,93,0,1,-33.22
55,78,102,0,2,-217.61
55,79,89,0,3,-0.02
55,80,88,1,2,76.22
55,81,103,1,1,8.32
55,82,89,0,1,41.07
55,83,107,1,0,44.95
55,84,102,1,3,-7.09
55,85,106,1,1,-147.43
55,86,107,0,0,-59.99
55,87,98,1,3,-30.64
55,88,92,1,3,39.64
55,89,104,0,0,19.49
55,90,100,0,0,-110.93
55,91,104,1,3,-107.21
55,92,111,1,3,-46.44
55,93,122,1,1,42.9
55,94,105,1,2,-88.59
55,95,95,1,0,149.67
55,96,97,1,3,-9.14
55,97,76,1,2,-135.82
55,98,104,1,2,4.35
55,99,107,0,2,75.73
55,100,101,0,3,-87.39
56,1,96,1,1,-65.57
56,2,97,1,2,49.54
56,3,110,1,0,-79.84
56,4,95,1,1,-42.77
56,5,108,1,3,0
56,6,108,0,2,-10.08
56,7,105,1,2,-211.21
56,8,107,0,3,-6.95
56,9,110,1,2,-13.25
56,10,98,0,3,134.89
56,11,93,1,3,-23.53
56,12,115,0,1,-54.22
56,13,101,0,3,-56.74
56,14,118,1,0,-64.57
56,15,88,1,2,-66.98
56,16,95,0,3,67.05
56,17,95,1,1,-122.21
56,18,98,0,2,1.43
56,19,96,0,3,15
56,20,108,1,1,-81.06
56,21,103,0,0,-14.23
56,22,99,1,3,-110.96
56,23,103,0,3,152.63
56,24,90,1,2,113.05
56,25,100,1,3,-24.9
56,26,90,1,0,-81.17
56,27,107,1,3,-66.45
56,28,89,0,3,104
56,29,117,0,2,4.09
56,30,95,0,0,-156.95
56,31,104,1,1,221.01
56,32,107,0,0,-82.88
56,33,108,0,3,-113.69
56,34,108,1,2,-6.81
56,35,115,1,3,-120.87
56,36,91,0,3,64.61
56,37,91,0,3,-98.21
56,38,90,1,3,13.84
56,39,115,0,2,-110.82
56,40,106,0,3,58.31
56,41,102,0,0,-187.44
56,42,112,1,3,12.91
56,43,102,1,3,-103.65
56,44,106,0,3,157.76
56,45,92,1,0,-44.44
56,46,96,1,1,51.98
56,47,100,1,2,-1.82
56,48,92,1,0,-76.6
56,49,105,0,3,-24.47
56,50,114,1,0,45.18
56,51,90,1,2,130.95
56,52,110,1,1,-11.81
56,53,102,1,2,5.84
56,54,97,0,0,72.32
56,55,119,0,3,-32.28
56,56,85,1,1,19.25
56,57,108,1,0,-77.71
56,58,114,0,2,74.53
56,59,99,0,3,-83.28
56,60,103,0,2,-8.92
56,61,116,1,2,66.05
56,62,98,1,0,-3.28
56,63,111,0,3,12.87
56,64,101,0,1,54.13
56,65,104,1,0,13.06
56,66,99,0,2,-43.81
56,67,91,1,2,213.08
56,68,83,0,0,-31.89
56,69,106,0,2,-157.53
56,70,77,1,1,-48.95
56,71,104,0,0,-216.6
56,72,85,0,1,134.01
56,73,102,1,0,134
56,74,115,1,3,-91.49
56,75,91,0,0,-59.97
56,76,94,1,3,-18.4
56,77,103,1,1,72.09
56,78,105,1,1,-47.18
56,79,110,1,1,-109.42
56,80,115,1,2,9.99
56,81,101,0,1,-176.52
56,82,96,0,3,-158.64
56,83,90,0,2,-159.55
56,84,113,0,0,-37.42
56,85,80,0,1,10.48
56,86,112,1,0,-35.2
56,87,110,1,1,-82.01
56,88,109,0,3,38.69
56,89,106,0,2,-43.77
56,90,107,1,3,-45.09
56,91,120,1,0,114.19
56,92,107,0,0,-16.27
56,93,92,1,0,46.19
56,94,105,1,0,74.4
56,95,110,1,0,159.34
56,96,99,1,2,-98.15
56,97,83,1,1,-60.61
56,98,100,0,3,-29.31
56,99,104,1,1,172.77
56,100,105,0,1,35.28
57,1,100,0,2,71.62
57,2,106,1,3,-90.34
57,3,99,1,1,106.17
57,4,96,1,0,-189.15
57,5,95,0,2,-75.95
57,6,106,1,3,207.87
57,7,113,0,3,-92.24
57,8,106,1,1,-190.34
57,9,106,1,0,-121.54
57,10,94,1,1,-134.11
57,11,73,1,3,153.82
57,12,99,1,0,3.55
57,13,86,1,2,-152.77
57,14,107,0,1,-43.75
57,15,103,0,1,115.74
57,16,98,1,2,109.31
57,17,95,1,2,54.72
57,18,107,1,2,-1.46
57,19,115,0,3,-62.78
57,20,98,0,3,-121.57
57,21,118,0,3,58.59
57,22,102,1,0,180.57
57,23,106,1,3,-166.88
57,24,112,1,1,93.77
57,25,92,0,3,-108.95
57,26,93,1,2,135.93
57,27,95,0,0,-48.67
57,28,87,1,0,51.73
57,29,110,1,3,-125.08
57,30,101,1,1,2.44
57,31,99,1,1,138.39
57,32,98,0,3,-101.45
57,33,93,0,1,-129.95
57,34,91,0,3,-3.45
57,35,103,0,1,76.96
57,36,79,0,1,-137.05
57,37,103,1,0,115.21
57,38,97,1,2,-126.83
57,39,105,1,1,174.31
57,40,100,0,3,29.11
57,41,97,1,3,132.27
57,42,96,0,1,-51.94
57,43,112,0,0,-86.83
57,44,78,0,2,-48.34
57,45,98,1,3,-3.73
57,46,92,0,3,-26.36
57,47,97,1,3,17.76
57,48,78,0,0,-10.93
57,49,98,0,1,128.03
57,50,112,0,1,69.49
57,51,106,0,2,78.46
57,52,101,0,2,40.33
57,53,95,1,3,67.85
57,54,100,0,3,-46.04
57,55,83,0,2,194.23
57,56,87,0,3,15.75
57,57,98,0,3,-20.46
57,58,91,0,2,-67.39
57,59,97,1,2,51.38
57,60,100,1,2,17.97
57,61,97,0,3,-43.97
57,62,99,1,2,54.91
57,63,106,1,1,3.72
57,64,105,0,1,42.36
57,65,95,0,0,-99.34
57,66,101,1,3,70.62
57,67,108,1,1,11.98
57,68,102,1,2,-18.87
57,69,76,0,0,-149.69
57,70,112,0,1,-69.42
57,71,99,1,2,85.74
57,72,100,1,1,38.53
57,73,111,0,3,57.76
57,74,75,1,3,240.41
57,75,105,1,3,141.21
57,76,92,0,3,294.64
57,77,88,0,1,198.98
57,78,96,0,1,43.2
57,79,116,0,2,-64.4
57,80,91,0,1,32.26
57,81,99,0,2,-17.49
57,82,81,0,3,-64.67
57,83,82,1,1,0.12
57,84,99,0,3,-112.45
57,85,101,1,2,-66.39
57,86,117,1,1,-38.34
57,87,100,1,0,28.9
57,88,87,1,3,-70.53
57,89,95,1,2,77.51
57,90,85,0,3,23.77
57,91,104,0,0,112.18
57,92,95,1,2,-23.58
57,93,113,1,2,-13.07
57,94,101,0,0,81.18
57,95,105,1,2,133.23
57,96,102,0,2,-67.47
57,97,109,1,2,202.78
57,98,100,1,0,-63.67
57,99,90,1,3,139.38
57,100,96,0,1,17.37
58,1,101,0,0,-103.11
58,2,104,1,1,99.62
58,3,114,1,2,142.02
58,4,103,0,0,-94.25
58,5,103,1,0,-36.34
58,6,113,0,3,100.42
58,7,113,0,3,53.72
58,8,111,1,0,-77.23
58,9,99,1,3,179.32
58,10,106,0,0,59.29
58,11,119,1,2,-129.62
58,12,84,1,0,-66.92
58,13,100,1,3,59.61
58,14,89,0,3,69.96
58,15,107,1,1,150.01
58,16,83,1,0,21.84
58,17,97,0,1,-51.74
58,18,99,1,2,65.28
58,19,107,0,2,14.54
58,20,114,1,1,35.39
58,21,94,0,0,14.49
58,22,103,1,0,-145.34
58,23,98,1,1,-86.7
58,24,106,1,3,-6.03
58,25,94,0,1,-104.43
58,26,87,1,0,-13.03
58,27,93,0,0,137.77
58,28,86,1,0,228.2
58,29,112,1,1,86.34
58,30,91,1,3,-114.43
58,31,93,0,0,-66.4
58,32,97,0,0,-47.33
58,33,104,1,1,180.77
58,34,89,0,1,-114.5
58,35,95,1,3,37.71
58,36,111,0,1,-100.69
58,37,93,1,0,-94.5
58,38,113,0,3,-183.29
58,39,87,0,3,-18.66
58,40,93,1,2,165.93
58,41,85,0,3,105.56
58,42,92,0,0,147.54
58,43,87,1,1,30.25
58,44,78,0,2,-86.4
58,45,93,1,2,75.29
58,46,118,0,2,18.67
58,47,118,0,3,-70.18
58,48,98,0,0,3.66
58,49,69,1,0,-34.51
58,50,88,1,1,132.31
58,51,92,0,3,-238.4
58,52,104,1,0,-33.1
58,53,108,1,2,41.72
58,54,91,1,3,100.11
58,55,98,0,0,-27.88
58,56,89,0,0,-149.55
58,57,91,0,3,39.99
58,58,102,0,3,-6.14
58,59,126,1,3,42.17
58,60,89,0,3,-13.98
58,61,112,0,3,-22.12
58,62,91,1,2,108.17
58,63,102,1,0,115.2
58,64,111,1,3,-80.62
58,65,93,1,2,-79.93
58,66,114,0,2,-92.73
58,67,93,0,1,-41.18
58,68,108,1,0,-122.35
58,69,89,0,2,-72.59
58,70,88,1,3,-3.89
58,71,104,0,0,-1.34
58,72,103,0,1,-1.78
58,73,82,0,0,48.2
58,74,105,0,1,-171.32
58,75,121,0,3,-8.97
58,76,87,0,2,-94.8
58,77,105,1,0,70.43
58,78,88,1,2,4.7
58,79,95,1,0,159.99
58,80,107,1,3,-14.71
58,81,104,0,2,126.61
58,82,99,0,1,42.63
58,83,98,1,1,32.46
58,84,85,1,2,26.94
58,85,106,0,2,-77.07
58,86,108,1,3,127.11
58,87,71,1,1,-32.4
58,88,97,0,0,190.72
58,89,113,0,1,137.54
58,90,108,1,3,-25.34
58,91,83,0,0,105.65
58,92,106,0,0,-137.48
58,93,98,1,1,-59.77
58,94,99,1,1,-150.92
58,95,106,1,3,162.8
58,96,91,0,1,-129.97
58,97,92,1,0,-166.63
58,98,106,1,2,55.39
58,99,94,0,2,77.99
58,100,106,0,1,101.13
59,1,88,1,1,-91.48
59,2,96,1,0,167.36
59,3,97,1,2,-59.09
59,4,127,0,0,-57.38
59,5,90,1,1,38.65
59,6,102,0,0,44.91
59,7,106,0,3,-41.57
59,8,104,0,1,-70.97
59,9,89,0,3,7.86
59,10,111,0,0,18.36
59,11,91,0,1,39.73
59,12,81,0,2,103.71
59,13,97,0,0,55.07
59,14,95,1,3,44.3
59,15,102,0,0,56.93
59,16,100,0,2,-103.79
59,17,118,0,0,-133.59
59,18,97,1,2,-66.16
59,19,105,0,3,61.69
59,20,81,0,2,-9.79
59,21,104,0,1,17.71
59,22,111,1,2,41.78
59,23,103,0,2,83.97
59,24,104,1,0,31.81
59,25,88,1,2,243.74
59,26,108,0,2,2.82
59,27,101,1,0,-36.68
59,28,99,0,1,3.99
59,29,100,1,3,133.57
59,30,102,0,0,-57.25
59,31,96,1,0,48.66
59,32,85,1,1,35.97
59,33,108,0,2,12.44
59,34,107,1,0,67.11
59,35,93,0,0,-130.02
59,36,105,1,3,-86.12
59,37,96,0,3,58.18
59,38,112,1,2,171.57
59,39,108,1,3,4.46
59,40,103,0,0,27.83
59,41,99,1,1,-51.78
59,42,79,1,2,42.71
59,43,96,0,1,147.32
59,44,95,1,1,-116.31
59,45,118,1,1,-127.69
59,46,112,0,1,-92.81
59,47,110,0,3,-113.88
59,48,101,1,0,-1.01
59,49,93,1,0,-85.1
59,50,86,1,0,-25.65
59,51,83,1,3,238
59,52,97,0,3,-141.57
59,53,110,1,0,213.26
59,54,88,0,2,-126.45
59,55,93,0,1,18.63
59,56,115,0,2,52.81
59,57,100,0,2,-25.88
59,58,96,0,3,-28.35
59,59,98,0,3,75.5
59,60,102,1,1,-1.15
59,61,103,1,3,147.04
59,62,85,0,2,72.34
59,63,104,1,1,-87.3
59,64,77,0,0,57.84
59,65,96,0,2,-111.94
59,66,99,1,0,28.08
59,67,99,0,3,3.86
59,68,93,0,0,-49.98
59,69,86,0,0,-82.16
59,70,96,1,0,-123.19
59,71,125,1,1,86.88
59,72,98,0,3,-176.08
59,73,98,1,1,10.92
59,74,97,0,1,191.37
59,75,124,0,1,127.49
59,76,92,0,3,-24.91
59,77,109,0,2,-10.75
59,78,96,0,0,-68.58
59,79,88,1,2,24.81
59,80,96,1,0,26.83
59,81,97,1,3,58.3
59,82,104,0,1,107.86
59,83,94,1,1,-123.25
59,84,98,1,1,-21.52
59,85,103,1,0,-79.67
59,86,92,1,2,289.15
59,87,87,1,0,122.46
59,88,97,0,2,76.08
59,89,109,0,3,19.68
59,90,103,0,0,82.35
59,91,102,1,0,75.93
59,92,105,1,1,73.28
59,93,94,0,3,-233.31
59,94,93,0,0,114.12
